User Id,Investment Id,Investment Status,Investment Round,Industry,Amount Invested
,43963,withdrawn_by_choice,1206,Tecnología y comunicación,"$100,000.00"
,44076,canceled_by_failed_round,1206,Tecnología y comunicación,"$50,000.00"
,44798,withdrawn_by_choice,1238,Tecnología y comunicación,"$50,000.00"
,44849,withdrawn_by_choice,1238,Tecnología y comunicación,"$50,000.00"
847,44502,completed,1238,Tecnología y comunicación,"$5,000.00"
848,46036,withdrawn,1239,Productos de Consumo,"$5,000.00"
849,42006,completed,1164,Servicios especializados,"$5,000.00"
,43551,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
,44751,completed,1238,Tecnología y comunicación,"$8,000.00"
,44998,canceled,1201,Bienes raíces,"$12,000.00"
,45075,completed,1201,Bienes raíces,"$13,800.00"
850,44121,canceled_by_failed_round,1206,Tecnología y comunicación,"$12,000.00"
,44139,canceled_by_expiration,1226,Bienes raíces,"$8,000.00"
851,45172,completed,1201,Bienes raíces,"$20,000.00"
852,42044,withdrawn_by_choice,1164,Servicios especializados,"$8,000.00"
,45168,completed,1201,Bienes raíces,"$13,800.00"
,45696,withdrawn_by_choice,1239,Productos de Consumo,"$12,000.00"
853,40582,withdrawn,1171,Infraestructura,"$16,000.00"
,41667,completed,1197,Productos de Consumo,"$8,000.00"
854,41307,withdrawn_by_choice,1197,Productos de Consumo,"$20,000.00"
855,40723,completed,1171,Infraestructura,"$8,000.00"
,43659,completed,1212,Bienes raíces,"$12,000.00"
856,43462,completed,1212,Bienes raíces,"$5,000.00"
,43463,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
,44142,completed,1226,Bienes raíces,"$5,000.00"
,44823,completed,1238,Tecnología y comunicación,"$5,000.00"
,46224,completed,1239,Productos de Consumo,"$5,000.00"
857,41787,completed,1197,Productos de Consumo,"$5,000.00"
858,41102,completed,1197,Productos de Consumo,"$12,000.00"
,44517,withdrawn,1238,Tecnología y comunicación,"$12,000.00"
859,41673,completed,1197,Productos de Consumo,"$8,000.00"
860,43508,completed,1164,Servicios especializados,"$5,000.00"
,44006,withdrawn_by_choice,1206,Tecnología y comunicación,"$5,000.00"
,45843,completed,1239,Productos de Consumo,"$5,000.00"
861,42791,completed,1212,Bienes raíces,"$20,000.00"
862,42917,completed,1212,Bienes raíces,"$12,000.00"
863,42345,completed,1197,Productos de Consumo,"$8,000.00"
864,40525,withdrawn_by_choice,1171,Infraestructura,"$13,750.00"
,41435,withdrawn,1197,Productos de Consumo,"$5,000.00"
,43013,canceled_by_expiration,1164,Servicios especializados,"$5,000.00"
,43593,canceled_by_failed_round,1206,Tecnología y comunicación,"$8,000.00"
,46653,canceled_by_expiration,1239,Productos de Consumo,"$5,000.00"
865,43553,completed,1212,Bienes raíces,"$12,000.00"
,45529,completed,1201,Bienes raíces,"$8,000.00"
866,42316,completed,1197,Productos de Consumo,"$8,000.00"
,44641,completed,1238,Tecnología y comunicación,"$8,000.00"
,45662,completed,1239,Productos de Consumo,"$13,200.00"
867,43568,canceled_by_failed_round,1206,Tecnología y comunicación,"$8,000.00"
868,41030,completed,1197,Productos de Consumo,"$13,000.00"
,45605,completed,1239,Productos de Consumo,"$27,500.00"
869,41310,completed,1197,Productos de Consumo,"$50,000.00"
,43052,completed,1164,Servicios especializados,"$50,000.00"
,43872,canceled_by_failed_round,1206,Tecnología y comunicación,"$50,000.00"
870,41501,withdrawn_by_choice,1197,Productos de Consumo,"$50,000.00"
,41881,completed,1197,Productos de Consumo,"$50,000.00"
,46016,completed,1239,Productos de Consumo,"$50,000.00"
871,40834,completed,1197,Productos de Consumo,"$33,000.00"
,42799,completed,1212,Bienes raíces,"$20,000.00"
,43950,canceled_by_failed_round,1206,Tecnología y comunicación,"$50,000.00"
,45304,completed,1201,Bienes raíces,"$20,000.00"
,45656,completed,1239,Productos de Consumo,"$30,000.00"
872,43345,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
873,42076,completed,1164,Servicios especializados,"$5,000.00"
874,41887,completed,1197,Productos de Consumo,"$8,000.00"
,45679,completed,1239,Productos de Consumo,"$20,000.00"
,46191,canceled_by_expiration,1201,Bienes raíces,"$12,000.00"
875,41170,completed,1197,Productos de Consumo,"$8,000.00"
,46409,completed,1239,Productos de Consumo,"$14,400.00"
876,42616,completed,1164,Servicios especializados,"$5,000.00"
877,41286,completed,1197,Productos de Consumo,"$12,000.00"
,43473,canceled_by_expiration,1164,Servicios especializados,"$12,000.00"
878,43492,completed,1164,Servicios especializados,"$5,000.00"
879,40761,completed,1197,Productos de Consumo,"$8,800.00"
880,40673,completed,1171,Infraestructura,"$12,000.00"
,41886,completed,1197,Productos de Consumo,"$12,000.00"
,42489,completed,1164,Servicios especializados,"$12,000.00"
881,43402,canceled_by_expiration,1164,Servicios especializados,"$44,000.00"
,43511,withdrawn_by_choice,1164,Servicios especializados,"$16,000.00"
,43512,completed,1164,Servicios especializados,"$13,200.00"
882,43213,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
883,41344,completed,1197,Productos de Consumo,"$12,000.00"
,43742,withdrawn,1212,Bienes raíces,"$15,000.00"
884,40566,completed,1171,Infraestructura,"$5,000.00"
885,41193,completed,1197,Productos de Consumo,"$20,000.00"
,45510,completed,1201,Bienes raíces,"$8,000.00"
,46307,withdrawn_by_choice,1239,Productos de Consumo,"$14,400.00"
,46308,completed,1239,Productos de Consumo,"$24,000.00"
886,43404,withdrawn_by_choice,1212,Bienes raíces,"$5,000.00"
887,42088,completed,1164,Servicios especializados,"$20,000.00"
,44376,completed,1238,Tecnología y comunicación,"$30,000.00"
888,44978,completed,1238,Tecnología y comunicación,"$8,000.00"
889,44184,canceled_by_failed_round,1206,Tecnología y comunicación,"$8,000.00"
890,41382,completed,1197,Productos de Consumo,"$12,000.00"
,42646,completed,1164,Servicios especializados,"$12,000.00"
,43206,canceled_by_failed_round,1206,Tecnología y comunicación,"$12,000.00"
,43207,completed,1212,Bienes raíces,"$24,000.00"
,44619,withdrawn_by_choice,1238,Tecnología y comunicación,"$16,000.00"
,44742,canceled_by_profile,1238,Tecnología y comunicación,"$31,050.00"
,44947,completed,1238,Tecnología y comunicación,"$34,500.00"
,45968,completed,1239,Productos de Consumo,"$12,000.00"
891,45267,completed,1201,Bienes raíces,"$16,000.00"
892,40765,withdrawn_by_choice,1197,Productos de Consumo,"$5,000.00"
,41896,withdrawn_by_choice,1197,Productos de Consumo,"$5,000.00"
,42047,completed,1197,Productos de Consumo,"$5,000.00"
,43017,completed,1164,Servicios especializados,"$5,000.00"
,45592,withdrawn,1239,Productos de Consumo,"$5,500.00"
893,41051,completed,1197,Productos de Consumo,"$20,000.00"
894,41504,completed,1197,Productos de Consumo,"$40,000.00"
895,42593,completed,1164,Servicios especializados,"$5,000.00"
896,46027,completed,1239,Productos de Consumo,"$5,000.00"
897,43038,canceled_by_expiration,1164,Servicios especializados,"$5,000.00"
,43376,completed,1164,Servicios especializados,"$5,500.00"
,43832,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
,46654,canceled_by_expiration,1239,Productos de Consumo,"$5,000.00"
,46670,canceled_by_expiration,1239,Productos de Consumo,"$5,000.00"
898,45900,completed,1239,Productos de Consumo,"$5,000.00"
899,41678,completed,1197,Productos de Consumo,"$5,000.00"
900,45238,completed,1201,Bienes raíces,"$25,000.00"
901,44694,completed,1238,Tecnología y comunicación,"$5,000.00"
,46139,completed,1201,Bienes raíces,"$5,750.00"
902,42205,completed,1164,Servicios especializados,"$5,000.00"
,42207,completed,1197,Productos de Consumo,"$5,000.00"
903,42742,completed,1164,Servicios especializados,"$8,000.00"
904,41273,completed,1197,Productos de Consumo,"$16,000.00"
905,40600,withdrawn,1171,Infraestructura,"$5,000.00"
,42150,withdrawn_by_choice,1164,Servicios especializados,"$17,000.00"
,42232,completed,1197,Productos de Consumo,"$5,000.00"
,42451,completed,1164,Servicios especializados,"$12,000.00"
,43626,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
906,40729,completed,1171,Infraestructura,"$5,000.00"
,43270,completed,1212,Bienes raíces,"$5,000.00"
,43871,canceled_by_failed_round,1206,Tecnología y comunicación,"$8,000.00"
907,43590,canceled_by_failed_round,1206,Tecnología y comunicación,"$12,000.00"
908,44848,completed,1238,Tecnología y comunicación,"$8,000.00"
909,42111,completed,1164,Servicios especializados,"$5,000.00"
,44922,completed,1238,Tecnología y comunicación,"$5,000.00"
910,40897,completed,1197,Productos de Consumo,"$8,000.00"
,42038,completed,1164,Servicios especializados,"$8,000.00"
,44466,completed,1238,Tecnología y comunicación,"$8,000.00"
,45181,completed,1201,Bienes raíces,"$9,200.00"
,45588,completed,1239,Productos de Consumo,"$8,800.00"
911,42546,completed,1164,Servicios especializados,"$8,000.00"
912,40831,completed,1197,Productos de Consumo,"$20,000.00"
,41911,withdrawn,1164,Servicios especializados,"$34,500.00"
,43073,canceled_by_failed_round,1206,Tecnología y comunicación,"$34,500.00"
,46309,completed,1239,Productos de Consumo,"$30,000.00"
913,44483,withdrawn,1238,Tecnología y comunicación,"$5,000.00"
914,41926,completed,1164,Servicios especializados,"$20,000.00"
,45557,completed,1239,Productos de Consumo,"$16,000.00"
915,41342,completed,1197,Productos de Consumo,"$16,000.00"
916,43378,completed,1164,Servicios especializados,"$5,500.00"
917,43842,withdrawn_by_choice,1206,Tecnología y comunicación,"$5,000.00"
918,42192,withdrawn,1164,Servicios especializados,"$5,000.00"
,42700,withdrawn,1212,Bienes raíces,"$5,000.00"
,44440,withdrawn,1238,Tecnología y comunicación,"$5,000.00"
919,40601,withdrawn_by_choice,1171,Infraestructura,"$5,000.00"
,43047,completed,1164,Servicios especializados,"$50,000.00"
,44150,canceled_by_failed_round,1206,Tecnología y comunicación,"$16,000.00"
,45160,completed,1201,Bienes raíces,"$23,000.00"
,45920,completed,1239,Productos de Consumo,"$22,000.00"
920,44327,completed,1238,Tecnología y comunicación,"$12,000.00"
921,40920,completed,1197,Productos de Consumo,"$5,000.00"
,44383,completed,1238,Tecnología y comunicación,"$5,000.00"
,45654,completed,1239,Productos de Consumo,"$8,000.00"
922,41017,completed,1197,Productos de Consumo,"$250,000.00"
,46384,completed,1239,Productos de Consumo,"$180,000.00"
923,44912,completed,1238,Tecnología y comunicación,"$12,000.00"
924,41086,completed,1197,Productos de Consumo,"$5,000.00"
925,42847,canceled_by_expiration,1164,Servicios especializados,"$5,000.00"
926,42067,completed,1164,Servicios especializados,"$8,000.00"
,42069,completed,1197,Productos de Consumo,"$8,000.00"
,42800,completed,1212,Bienes raíces,"$8,000.00"
927,40803,completed,1197,Productos de Consumo,"$20,000.00"
,42191,completed,1164,Servicios especializados,"$5,000.00"
,42947,completed,1212,Bienes raíces,"$12,000.00"
,43254,canceled_by_failed_round,1206,Tecnología y comunicación,"$18,000.00"
,44838,completed,1238,Tecnología y comunicación,"$5,000.00"
,45381,completed,1201,Bienes raíces,"$8,000.00"
,45902,completed,1239,Productos de Consumo,"$12,000.00"
928,45012,canceled_by_expiration,1238,Tecnología y comunicación,"$5,000.00"
929,43766,canceled_by_failed_round,1206,Tecnología y comunicación,"$13,000.00"
,44487,canceled_by_profile,1238,Tecnología y comunicación,"$8,000.00"
,44930,completed,1238,Tecnología y comunicación,"$5,000.00"
930,41422,completed,1197,Productos de Consumo,"$8,000.00"
,46407,completed,1239,Productos de Consumo,"$24,000.00"
931,41236,completed,1197,Productos de Consumo,"$5,000.00"
932,41812,canceled_by_expiration,1197,Productos de Consumo,"$5,000.00"
,42938,withdrawn,1212,Bienes raíces,"$5,000.00"
,43455,canceled_by_failed_round,1206,Tecnología y comunicación,"$8,000.00"
,44960,canceled_by_expiration,1238,Tecnología y comunicación,"$8,000.00"
,46054,withdrawn,1239,Productos de Consumo,"$8,000.00"
933,40558,completed,1171,Infraestructura,"$20,000.00"
,40942,withdrawn,1197,Productos de Consumo,"$20,000.00"
,43153,canceled_by_failed_round,1206,Tecnología y comunicación,"$12,000.00"
,44762,completed,1238,Tecnología y comunicación,"$23,000.00"
,45230,completed,1201,Bienes raíces,"$20,000.00"
,46077,completed,1239,Productos de Consumo,"$20,000.00"
934,44565,completed,1238,Tecnología y comunicación,"$12,000.00"
,45105,withdrawn,1201,Bienes raíces,"$12,000.00"
,46362,completed,1201,Bienes raíces,"$12,000.00"
935,41458,completed,1197,Productos de Consumo,"$8,000.00"
936,45858,completed,1239,Productos de Consumo,"$20,000.00"
937,41481,completed,1197,Productos de Consumo,"$20,000.00"
,43167,canceled_by_failed_round,1206,Tecnología y comunicación,"$20,000.00"
,44732,withdrawn_by_choice,1238,Tecnología y comunicación,"$23,000.00"
,46086,completed,1239,Productos de Consumo,"$20,000.00"
938,46440,completed,1239,Productos de Consumo,"$8,000.00"
939,41569,completed,1197,Productos de Consumo,"$5,000.00"
,43184,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
940,41133,completed,1197,Productos de Consumo,"$8,000.00"
,43765,completed,1212,Bienes raíces,"$5,000.00"
941,40586,withdrawn,1171,Infraestructura,"$5,000.00"
942,43379,completed,1164,Servicios especializados,"$5,000.00"
943,41459,withdrawn_by_choice,1197,Productos de Consumo,"$12,000.00"
,41466,completed,1197,Productos de Consumo,"$12,000.00"
944,41324,withdrawn,1197,Productos de Consumo,"$10,000.00"
,43320,canceled_by_failed_round,1206,Tecnología y comunicación,"$12,000.00"
945,44881,completed,1238,Tecnología y comunicación,"$8,000.00"
946,43990,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
947,42281,withdrawn,1164,Servicios especializados,"$8,000.00"
,43946,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
,44307,withdrawn,1238,Tecnología y comunicación,"$5,000.00"
,46013,completed,1239,Productos de Consumo,"$5,000.00"
948,44212,canceled_by_expiration,1226,Bienes raíces,"$5,000.00"
949,45252,completed,1201,Bienes raíces,"$12,000.00"
950,42359,completed,1164,Servicios especializados,"$5,000.00"
,42419,completed,1197,Productos de Consumo,"$5,000.00"
,43530,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
,46415,completed,1239,Productos de Consumo,"$5,000.00"
951,41209,completed,1197,Productos de Consumo,"$12,000.00"
,43899,canceled_by_failed_round,1206,Tecnología y comunicación,"$12,000.00"
,44477,withdrawn_by_choice,1238,Tecnología y comunicación,"$17,000.00"
,44725,withdrawn,1238,Tecnología y comunicación,"$19,550.00"
,46181,withdrawn,1239,Productos de Consumo,"$12,000.00"
952,44010,withdrawn_by_choice,1206,Tecnología y comunicación,"$5,000.00"
953,42473,withdrawn_by_choice,1164,Servicios especializados,"$5,000.00"
954,42605,withdrawn,1164,Servicios especializados,"$12,000.00"
955,42877,withdrawn_by_choice,1212,Bienes raíces,"$5,000.00"
,43273,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
,45485,withdrawn,1201,Bienes raíces,"$5,000.00"
956,41655,withdrawn,1197,Productos de Consumo,"$50,000.00"
,44681,completed,1238,Tecnología y comunicación,"$120,000.00"
,46501,canceled_by_expiration,1239,Productos de Consumo,"$150,000.00"
957,42497,completed,1164,Servicios especializados,"$20,000.00"
,45016,canceled_by_expiration,1238,Tecnología y comunicación,"$5,000.00"
958,43882,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
,44422,withdrawn,1238,Tecnología y comunicación,"$5,000.00"
959,45948,completed,1239,Productos de Consumo,"$40,000.00"
960,43007,completed,1212,Bienes raíces,"$5,000.00"
,45205,completed,1201,Bienes raíces,"$5,750.00"
,46663,completed,1239,Productos de Consumo,"$5,000.00"
961,43758,completed,1212,Bienes raíces,"$15,000.00"
962,41320,completed,1197,Productos de Consumo,"$16,000.00"
,46161,completed,1239,Productos de Consumo,"$8,800.00"
963,42934,completed,1212,Bienes raíces,"$12,000.00"
,43062,completed,1164,Servicios especializados,"$5,000.00"
,43910,canceled_by_failed_round,1206,Tecnología y comunicación,"$14,000.00"
,46183,completed,1239,Productos de Consumo,"$5,000.00"
964,42500,completed,1164,Servicios especializados,"$25,000.00"
965,40497,completed,1171,Infraestructura,"$5,000.00"
966,42874,completed,1164,Servicios especializados,"$12,000.00"
,44578,completed,1238,Tecnología y comunicación,"$16,000.00"
967,43920,canceled_by_failed_round,1206,Tecnología y comunicación,"$12,000.00"
968,41461,completed,1197,Productos de Consumo,"$5,000.00"
969,41579,completed,1197,Productos de Consumo,"$8,000.00"
,42252,completed,1164,Servicios especializados,"$5,000.00"
,45178,completed,1201,Bienes raíces,"$24,000.00"
,45982,completed,1239,Productos de Consumo,"$12,000.00"
970,41390,withdrawn,1197,Productos de Consumo,"$5,000.00"
,45198,completed,1201,Bienes raíces,"$5,750.00"
971,43787,withdrawn_by_choice,1206,Tecnología y comunicación,"$20,000.00"
